日期,确诊,治愈,死亡,新增确诊
10.16,948,935,13,0
10.17,948,935,13,0
10.18,948,935,13,0
10.19,948,935,13,0
10.20,948,935,13,0
10.21,948,935,13,0
10.22,948,935,13,0
10.23,948,935,13,0
10.24,948,935,13,0
10.25,948,935,13,0
10.26,949,935,13,1
10.27,949,935,13,0
10.28,949,935,13,0
10.29,949,935,13,0
10.30,949,935,13,0
10.31,949,935,13,0
11.1,949,935,13,0
11.2,949,935,13,0
11.3,949,935,13,0
11.4,949,935,13,0
11.5,949,935,13,0
11.6,949,935,13,0
11.7,949,935,13,0
11.8,949,935,13,0
11.9,949,935,13,0
11.10,949,935,13,0
11.11,949,936,13,0
11.12,949,936,13,0
11.13,949,936,13,0
11.14,949,936,13,0
11.15,949,936,13,0
11.16,949,936,13,0
11.17,949,936,13,0
11.18,949,936,13,0
11.19,949,936,13,0
11.20,949,936,13,0
11.21,949,936,13,0
11.22,949,936,13,0
11.23,949,936,13,0
11.24,949,936,13,0
11.25,949,936,13,0
11.26,949,936,13,0
11.27,949,936,13,0
11.28,949,936,13,0
11.29,949,936,13,0
11.30,949,936,13,0
12.1,949,936,13,0
12.2,949,936,13,0
12.3,949,936,13,0
12.4,949,936,13,0
12.5,949,936,13,0
12.6,949,936,13,0
12.7,949,936,13,0
12.8,949,936,13,0
12.9,949,936,13,0
12.10,951,936,13,2
12.11,951,936,13,0
12.12,956,936,13,5
12.13,958,936,13,2
12.14,960,936,13,2
12.15,960,936,13,0
12.16,960,936,13,0
12.17,960,936,13,0
12.18,960,936,13,0
