日期,确诊,治愈,死亡,新增确诊
10.16,208,204,0,0
10.17,208,204,0,0
10.18,209,204,0,1
10.19,209,204,0,0
10.20,209,204,0,0
10.21,209,204,0,0
10.22,209,204,0,0
10.23,209,205,0,0
10.24,211,205,0,2
10.25,212,205,0,1
10.26,212,205,0,0
10.27,212,205,0,0
10.28,212,206,0,0
10.29,212,206,0,0
10.30,212,207,0,0
10.31,212,208,0,0
11.1,215,208,0,3
11.2,215,208,0,0
11.3,215,210,0,0
11.4,215,211,0,0
11.5,216,211,0,1
11.6,216,213,0,0
11.7,217,213,0,1
11.8,218,213,0,1
11.9,218,213,0,0
11.10,218,213,0,0
11.11,218,213,0,0
11.12,218,213,0,0
11.13,218,213,0,0
11.14,218,213,0,0
11.15,219,213,0,1
11.16,219,213,0,0
11.17,220,213,0,1
11.18,220,213,0,0
11.19,220,213,0,0
11.20,220,213,0,0
11.21,220,214,0,0
11.22,220,215,0,0
11.23,220,215,0,0
11.24,220,215,0,0
11.25,220,216,0,0
11.26,220,217,0,0
11.27,220,217,0,0
11.28,220,217,0,0
11.29,221,217,0,1
11.30,221,217,0,0
12.1,221,218,0,0
12.2,221,218,0,0
12.3,221,218,0,0
12.4,222,218,0,1
12.5,222,218,0,0
12.6,222,218,0,0
12.7,222,218,0,0
12.8,222,218,0,0
12.9,222,218,0,0
12.10,222,218,0,0
12.11,222,218,0,0
12.12,222,218,0,0
12.13,222,218,0,0
12.14,222,220,0,0
12.15,222,220,0,0
12.16,222,220,0,0
12.17,223,220,0,1
12.18,223,220,0,0
