日期,确诊,治愈,死亡,新增确诊
10.16,18,18,0,0
10.17,18,18,0,0
10.18,18,18,0,0
10.19,18,18,0,0
10.20,18,18,0,0
10.21,18,18,0,0
10.22,18,18,0,0
10.23,18,18,0,0
10.24,18,18,0,0
10.25,18,18,0,0
10.26,18,18,0,0
10.27,18,18,0,0
10.28,18,18,0,0
10.29,18,18,0,0
10.30,18,18,0,0
10.31,18,18,0,0
11.1,18,18,0,0
11.2,18,18,0,0
11.3,18,18,0,0
11.4,18,18,0,0
11.5,18,18,0,0
11.6,18,18,0,0
11.7,18,18,0,0
11.8,18,18,0,0
11.9,18,18,0,0
11.10,18,18,0,0
11.11,18,18,0,0
11.12,18,18,0,0
11.13,18,18,0,0
11.14,18,18,0,0
11.15,18,18,0,0
11.16,18,18,0,0
11.17,18,18,0,0
11.18,18,18,0,0
11.19,18,18,0,0
11.20,18,18,0,0
11.21,18,18,0,0
11.22,18,18,0,0
11.23,18,18,0,0
11.24,18,18,0,0
11.25,18,18,0,0
11.26,18,18,0,0
11.27,18,18,0,0
11.28,18,18,0,0
11.29,18,18,0,0
11.30,18,18,0,0
12.1,18,18,0,0
12.2,18,18,0,0
12.3,18,18,0,0
12.4,18,18,0,0
12.5,18,18,0,0
12.6,18,18,0,0
12.7,18,18,0,0
12.8,18,18,0,0
12.9,18,18,0,0
12.10,18,18,0,0
12.11,18,18,0,0
12.12,18,18,0,0
12.13,18,18,0,0
12.14,18,18,0,0
12.15,18,18,0,0
12.16,18,18,0,0
12.17,18,18,0,0
12.18,18,18,0,0
