日期,确诊,治愈,死亡,新增确诊
10.16,669,665,0,0
10.17,669,665,0,0
10.18,669,665,0,0
10.19,670,665,0,1
10.20,670,665,0,0
10.21,670,665,0,0
10.22,670,665,0,0
10.23,670,665,0,0
10.24,670,665,0,0
10.25,670,665,0,0
10.26,670,666,0,0
10.27,670,666,0,0
10.28,672,666,0,2
10.29,672,666,0,0
10.30,672,666,0,0
10.31,672,666,0,0
11.1,673,666,0,1
11.2,674,666,0,1
11.3,674,666,0,0
11.4,674,666,0,0
11.5,674,666,0,0
11.6,674,666,0,0
11.7,674,666,0,0
11.8,675,666,0,1
11.9,675,666,0,0
11.10,676,666,0,1
11.11,676,666,0,0
11.12,676,666,0,0
11.13,676,666,0,0
11.14,676,666,0,0
11.15,677,666,0,1
11.16,677,667,0,0
11.17,677,668,0,0
11.18,677,668,0,0
11.19,677,668,0,0
11.20,677,670,0,0
11.21,677,670,0,0
11.22,677,670,0,0
11.23,679,671,0,2
11.24,679,671,0,0
11.25,680,672,0,1
11.26,680,672,0,0
11.27,680,672,0,0
11.28,680,672,0,0
11.29,680,672,0,0
11.30,680,672,0,0
12.1,680,672,0,0
12.2,680,672,0,0
12.3,680,672,0,0
12.4,680,674,0,0
12.5,680,674,0,0
12.6,680,674,0,0
12.7,680,674,0,0
12.8,681,675,0,1
12.9,681,675,0,0
12.10,681,675,0,0
12.11,683,675,0,2
12.12,684,675,0,1
12.13,684,675,0,0
12.14,684,675,0,0
12.15,684,675,0,0
12.16,684,675,0,0
12.17,684,676,0,0
12.18,684,677,0,0
